split,original_split,video_id,file_name,hf_filename,face_detected_ratio,head_yaw_mean,head_yaw_std,head_pitch_mean,head_pitch_std,head_roll_mean,head_roll_std,mouth_movement_mean,mouth_movement_std,shoulder_movement_mean,shoulder_movement_std,hand_movement_mean,hand_movement_std,frame_count,analyzed_duration_seconds,interview_label,label_source
test,train,lLObIVKYDUI.005,lLObIVKYDUI.005.mp4,train/lLObIVKYDUI.005.mp4,1.0,-0.0057062357414325,0.0331045197485527,0.0654343744743588,0.0335395268895439,0.1330374502690934,0.0535891029901438,0.0444024003140339,0.0377324233459065,0.0017592297983257,0.0017046068109176,0.0360359213089835,0.0880323871231541,77.0,15.3153,0.4205607476635514,chalearn_annotation_mirror
test,train,lLWOcztaIBI.000,lLWOcztaIBI.000.mp4,train/lLWOcztaIBI.000.mp4,1.0,-0.1149553517322261,0.0587284224537481,0.0323342454665152,0.0237717118445013,0.1961166674154874,0.0715469875565303,0.0582866440640863,0.0312378460379333,0.0032667213533612,0.0026151184859262,0.0567383465011406,0.0621554753042275,74.0,15.306958333333332,0.6542056074766355,chalearn_annotation_mirror
test,train,lkdQjIunxSE.002,lkdQjIunxSE.002.mp4,train/lkdQjIunxSE.002.mp4,1.0,-0.1578289679873054,0.1238077066725424,0.0370859427596806,0.0276765817400202,-0.1043838512792703,0.2445242022798829,0.0409953510445726,0.030809735113157,0.0025631051989431,0.0024039715372377,0.0329700767290726,0.0427212396721365,77.0,15.32,0.5607476635514018,chalearn_annotation_mirror
test,train,lnawWqnGpMc.005,lnawWqnGpMc.005.mp4,train/lnawWqnGpMc.005.mp4,1.0,0.0483662713698983,0.0654223989630088,0.0714751175141989,0.0321295395731965,-0.1394449550386809,0.115239664355872,0.0304048361324277,0.0299448398393569,0.0042711324604034,0.0051565110026677,0.0488130203939837,0.1077341496409373,77.0,15.3153,0.1308411214953271,chalearn_annotation_mirror
test,validation,lxnV9X8T2Zc.005,lxnV9X8T2Zc.005.mp4,validation/lxnV9X8T2Zc.005.mp4,1.0,0.0192345940865739,0.0795513754941248,0.0535315070869499,0.0392403504854818,-0.0334198544850256,0.2308202004401242,0.0545333204195086,0.0302823573984973,0.005230049186508,0.0065542526893411,0.1229164821925562,0.1334903674677138,77.0,15.3153,0.7289719626168224,chalearn_annotation_mirror
test,validation,m7zdWVDT-34.000,m7zdWVDT-34.000.mp4,validation/m7zdWVDT-34.000.mp4,1.0,-0.0114437551579565,0.0566074433852452,0.0303127429520357,0.0266849888118554,0.1626655235042577,0.1604460094452519,0.0704171793403697,0.0445083985878224,0.0038443360652395,0.004748062562602,0.0269692692496706,0.0275752574703192,77.0,15.32,0.616822429906542,chalearn_annotation_mirror
test,validation,mpk5Ubw2fj8.001,mpk5Ubw2fj8.001.mp4,validation/mpk5Ubw2fj8.001.mp4,1.0,0.0463279788304366,0.0667176314643588,0.057569377080603,0.0188967000368256,-0.2991693415639314,0.2196502696009269,0.0383032008366365,0.0281293187936684,0.003406553985069,0.0039179148834421,0.0182422239733014,0.0449546047026166,77.0,15.3,0.4859813084112149,chalearn_annotation_mirror
test,train,n4NkVZ1_dfk.000,n4NkVZ1_dfk.000.mp4,train/n4NkVZ1_dfk.000.mp4,1.0,0.0363333085147323,0.0828249400088938,0.0318375600464247,0.021803122149098,-0.0088034383800839,0.1747713485198537,0.0342303915925973,0.0227833003616707,0.0138501554822283,0.0095344670426113,0.0998800217665495,0.0835127816084708,77.0,15.3153,0.5607476635514018,chalearn_annotation_mirror
test,train,nQtiqrceBhg.003,nQtiqrceBhg.003.mp4,train/nQtiqrceBhg.003.mp4,1.0,0.0728345781110102,0.0513184239648889,0.0910414936397328,0.0238504609224359,0.2473535561752666,0.3129731550370698,0.034109917026648,0.0257046893404945,0.004071499191062,0.0047375360195908,0.0198180437100206,0.0407082719289076,77.0,15.32,0.3177570093457943,chalearn_annotation_mirror
test,train,nex61B854Ms.004,nex61B854Ms.004.mp4,train/nex61B854Ms.004.mp4,1.0,-0.0169356630800339,0.0552568784159555,0.0566891049070453,0.025433499947917,0.0881302958475821,0.1624263126703132,0.0313624058689933,0.0278886060322861,0.0034371040308189,0.0035243548200206,0.0365868448849218,0.0641651333896375,77.0,15.3,0.3738317757009345,chalearn_annotation_mirror
test,train,o2lu6rkd5-Y.004,o2lu6rkd5-Y.004.mp4,train/o2lu6rkd5-Y.004.mp4,1.0,-0.0389940624158876,0.0279905924538284,0.0694020263095796,0.0365660871927009,-0.0085189253081407,0.0712626483638328,0.0599329313918636,0.0297188947558233,0.0031858764711736,0.0029643811633177,0.0731030165482878,0.0805281677643026,74.0,15.306958333333332,0.4112149532710279,chalearn_annotation_mirror
test,validation,o2wtRccAgjE.000,o2wtRccAgjE.000.mp4,validation/o2wtRccAgjE.000.mp4,0.922077922077922,-0.0448761476720384,0.1098508689215318,0.0753522079425047,0.0463466869929306,-0.1924405551535972,0.1569266210924547,0.0320837163391472,0.0239934646896465,0.0014439669418434,0.0012784835720048,0.0157150027738463,0.0281554462038708,77.0,15.3153,0.4485981308411215,chalearn_annotation_mirror
test,validation,o2wtRccAgjE.004,o2wtRccAgjE.004.mp4,validation/o2wtRccAgjE.004.mp4,1.0,0.0396546105909738,0.0484999403246339,0.0519917730774617,0.0135404857046331,-0.1701403098707204,0.2413933111587265,0.0389570973204685,0.023485390937321,0.0006757110572337,0.0008173301458228,0.0024299014981854,0.0018401799375877,77.0,15.3153,0.4859813084112149,chalearn_annotation_mirror
test,train,oG84VxrGfj0.001,oG84VxrGfj0.001.mp4,train/oG84VxrGfj0.001.mp4,1.0,0.0209912784106677,0.0842540853685553,0.0275841979622448,0.0278411468503458,0.1464911063769855,0.2005687273145858,0.029952933379726,0.0277951053893472,0.0045999092365131,0.0046496367218066,0.0502557201579979,0.0720357103284748,74.0,15.306958333333332,0.439252336448598,chalearn_annotation_mirror
test,train,oHudDVcT5Lg.004,oHudDVcT5Lg.004.mp4,train/oHudDVcT5Lg.004.mp4,1.0,0.0507094861258017,0.1486914238180256,0.0412700075835932,0.0320945184390674,-0.0934505820433138,0.2806010745921397,0.0554327215515593,0.0393172406560111,0.0041120382565823,0.0041735966465863,0.0148528158017895,0.0376982913369129,77.0,15.32,0.5981308411214953,chalearn_annotation_mirror
test,train,odHogR_36Dc.002,odHogR_36Dc.002.mp4,train/odHogR_36Dc.002.mp4,0.987012987012987,0.0043938001717839,0.1218840982163526,0.0464608483259809,0.0256638354152724,-0.1030968024331818,0.1348709031594724,0.044387023136856,0.0308687487154125,0.005538296038284,0.0050400055097242,0.0436864151696128,0.0863282819294438,77.0,15.3153,0.5514018691588785,chalearn_annotation_mirror
test,train,odHogR_36Dc.003,odHogR_36Dc.003.mp4,train/odHogR_36Dc.003.mp4,1.0,0.0659853122819941,0.1213673988879716,0.0419304545220606,0.0168408761225897,-0.1576515479414879,0.0818580186560254,0.0430463666902919,0.0295868852333908,0.0045839669591815,0.006289821874922,0.0239795766805622,0.0538259058852974,77.0,15.3153,0.6261682242990654,chalearn_annotation_mirror
test,train,ogSLrHVeqLI.003,ogSLrHVeqLI.003.mp4,train/ogSLrHVeqLI.003.mp4,1.0,-0.0783708852082767,0.0715298860654684,0.0632917533378964,0.0794170854612154,0.1671351507695757,0.1895140848277778,0.0471402486174635,0.031671801725491,0.0038452295632505,0.0054280053536663,0.0582286642541553,0.1413590103476855,77.0,15.3153,0.3925233644859813,chalearn_annotation_mirror
test,train,owRKOW0ymCM.002,owRKOW0ymCM.002.mp4,train/owRKOW0ymCM.002.mp4,1.0,-0.0307667300350323,0.0824844505450562,0.0445875159469907,0.0215736552292206,0.0104092792676861,0.1268034821783398,0.0387198719074239,0.0345302128854285,0.0060032264200382,0.0053613250713154,0.0766759078574894,0.0968204647474236,77.0,15.3,0.4485981308411215,chalearn_annotation_mirror
test,validation,p1ORMiJ0fPU.000,p1ORMiJ0fPU.000.mp4,validation/p1ORMiJ0fPU.000.mp4,1.0,0.079474080929327,0.0560899049915029,0.0230516839622939,0.03249392784758,-0.0911312607056044,0.1048100226887833,0.0818152526602337,0.0505384575979594,0.0054930605213441,0.0054917303545837,0.0862000920704078,0.1056302503713205,77.0,15.3153,0.6915887850467289,chalearn_annotation_mirror
test,train,p5QXPhJS8Ks.005,p5QXPhJS8Ks.005.mp4,train/p5QXPhJS8Ks.005.mp4,1.0,0.0182700365551327,0.0331532665589353,0.0870281184494579,0.0147140445399664,0.0863308009184077,0.0424235058823677,0.0177845576362487,0.0208266263061432,0.0021645836632479,0.0022215029491499,0.0671249914664076,0.0650452843013049,77.0,15.3153,0.3177570093457943,chalearn_annotation_mirror
test,validation,p7-JUvStF4w.001,p7-JUvStF4w.001.mp4,validation/p7-JUvStF4w.001.mp4,1.0,-0.0974389373187388,0.0885200549156147,0.066964237029565,0.0241778615202866,0.1372520567131107,0.0825189028225095,0.0545026626975193,0.0255675525905193,0.0061442706456097,0.0051920653556641,0.0625105516547733,0.0628913672249631,77.0,15.3153,0.4299065420560747,chalearn_annotation_mirror
test,train,p7-JUvStF4w.005,p7-JUvStF4w.005.mp4,train/p7-JUvStF4w.005.mp4,1.0,-0.1315347432090081,0.0431281565102818,0.0401120669620428,0.0197014562358811,0.1156363805729308,0.0375071206494712,0.0608498384630583,0.0381620983579807,0.0059955291153112,0.0054640922707425,0.0331352128735487,0.0369466942007888,77.0,15.3153,0.308411214953271,chalearn_annotation_mirror
test,train,pOBn7AuGIuI.002,pOBn7AuGIuI.002.mp4,train/pOBn7AuGIuI.002.mp4,1.0,-0.02489419553427,0.0589823481930922,0.007083391723211,0.037249325709092,-0.0623829531890054,0.0459609654062494,0.0717426649286818,0.0396994217504734,0.0048641336192168,0.0070148104724081,0.1156518303257385,0.1211761063780677,77.0,15.3153,0.5794392523364486,chalearn_annotation_mirror
test,train,pOBn7AuGIuI.003,pOBn7AuGIuI.003.mp4,train/pOBn7AuGIuI.003.mp4,1.0,-0.020828567384606,0.0707064815602669,0.0255340802964742,0.0337114599782377,-0.0235046917168654,0.1090218839210043,0.0526244185492423,0.033294042252772,0.0026614767400383,0.0025002661328052,0.0947672201097829,0.1078277891363679,77.0,15.3153,0.6728971962616823,chalearn_annotation_mirror
test,train,pOtWKOF07iU.002,pOtWKOF07iU.002.mp4,train/pOtWKOF07iU.002.mp4,1.0,-0.1384443025618457,0.0826298296212643,0.0818787461896786,0.0119547648377715,0.2087656130155374,0.1208777900150293,0.0510914850276952,0.0288266965216918,0.0037307929602724,0.0037492545520186,0.030536024380675,0.058158134045057,77.0,15.3153,0.5607476635514018,chalearn_annotation_mirror
test,validation,pkwzo1OkEmY.004,pkwzo1OkEmY.004.mp4,validation/pkwzo1OkEmY.004.mp4,0.8571428571428571,-0.0359161298481125,0.082255413018733,0.0771780067294047,0.0511932965033975,0.1224968149614826,0.2003623702671797,0.0502366455304098,0.0396091076206995,0.0390745616832302,0.0537682679205754,0.1115100064498059,0.1524844639705312,77.0,15.3153,0.4953271028037382,chalearn_annotation_mirror
test,train,pljK0DEusA0.003,pljK0DEusA0.003.mp4,train/pljK0DEusA0.003.mp4,0.987012987012987,0.0515973471199853,0.0790726819910353,0.0600864749005289,0.0325470276207536,-0.1440264209703395,0.1117775515487667,0.0526709634966895,0.0284496350850414,0.0109075207466047,0.0109020446366676,0.0967088367204877,0.1271611490586662,77.0,15.3153,0.4299065420560747,chalearn_annotation_mirror
test,train,puJ_NbKzRTE.003,puJ_NbKzRTE.003.mp4,train/puJ_NbKzRTE.003.mp4,1.0,-0.1740527812387906,0.1706592913998202,0.0330233569695461,0.0297811278082179,-0.0587274309340067,0.0984707433863615,0.0402034952797756,0.0241647023753006,0.0055725527334392,0.0065524113409175,0.0780109652689004,0.0838049099761231,77.0,15.3153,0.4485981308411215,chalearn_annotation_mirror
test,train,pwvQaSwgso8.001,pwvQaSwgso8.001.mp4,train/pwvQaSwgso8.001.mp4,0.974025974025974,-0.0192140844579672,0.051574644160829,0.0568881308851699,0.0423178240010256,0.2092543451376526,0.1299075201620726,0.0511489602009294,0.0283442827489282,0.0046187903269614,0.0090952241943858,0.0296746337037017,0.0456980683330633,77.0,15.3153,0.4672897196261681,chalearn_annotation_mirror
test,train,pzG2VeUbefw.001,pzG2VeUbefw.001.mp4,train/pzG2VeUbefw.001.mp4,1.0,0.0219526353148915,0.0508298772984538,0.0649722242471056,0.0201731352268606,0.3193652172970501,0.1305918003265247,0.0486689239746973,0.0263890717994439,0.0033149947050569,0.0031668981185402,0.0511939319783846,0.0887030011659547,77.0,15.3153,0.5514018691588785,chalearn_annotation_mirror
test,train,pzG2VeUbefw.003,pzG2VeUbefw.003.mp4,train/pzG2VeUbefw.003.mp4,1.0,0.0263452417535241,0.0496751610923716,0.0605116573275272,0.0161288779319974,0.1841119778931105,0.0718219089727114,0.0440988521224719,0.0284710446972488,0.0021131841800956,0.0018813595207851,0.0056949789033425,0.0064998324242743,77.0,15.3153,0.6074766355140186,chalearn_annotation_mirror
test,train,qD15qWMepxU.003,qD15qWMepxU.003.mp4,train/qD15qWMepxU.003.mp4,1.0,0.1009650848498782,0.0854310855076245,-0.0085632913783476,0.0144008964209225,-0.0456539606033626,0.0728767939388294,0.04517601974847,0.0295500712855576,0.0031144196752643,0.0026971040947214,0.1031225255132159,0.0944710741101119,77.0,15.3153,0.3738317757009345,chalearn_annotation_mirror
test,train,qLbOPbx33dk.001,qLbOPbx33dk.001.mp4,train/qLbOPbx33dk.001.mp4,0.987012987012987,-0.0153631454068022,0.1614461204794594,-0.0001113477703707,0.0256133545555449,-0.0006210328610684,0.0642775570809849,0.0318383190278854,0.022444407240842,0.0067486460254164,0.0089526571310925,0.0724628278421904,0.0724178690880789,77.0,15.32,0.4112149532710279,chalearn_annotation_mirror
test,validation,qP1UtCbMaW4.000,qP1UtCbMaW4.000.mp4,validation/qP1UtCbMaW4.000.mp4,1.0,-0.0629401300451757,0.0507975473353604,0.0343867543439949,0.0223082250476644,0.0284993264965183,0.1578551407545142,0.0484095693851685,0.0451323680824335,0.0039549535190533,0.003250504339115,0.0561556878013953,0.0641102225716338,77.0,15.3,0.4205607476635514,chalearn_annotation_mirror
test,train,qVcw5-mm31s.004,qVcw5-mm31s.004.mp4,train/qVcw5-mm31s.004.mp4,1.0,-0.0501291036439376,0.1526665753392996,0.0631075239504234,0.0350442536829419,0.1545675488316358,0.1080248499066898,0.0472387942947811,0.0376625696095974,0.0082309501856878,0.0081376486591091,0.0441958026674132,0.078819797626848,77.0,15.3,0.5794392523364486,chalearn_annotation_mirror
test,validation,rJgbslC72gw.002,rJgbslC72gw.002.mp4,validation/rJgbslC72gw.002.mp4,1.0,0.0133436408439614,0.0667398033803389,0.0578921163164232,0.0331566625774001,0.0816388234089292,0.0872125347588532,0.0551663577513436,0.0325339081643679,0.0046648069117592,0.0046283406798742,0.0525107739864607,0.0879659822747758,75.0,15.306543444178564,0.3925233644859813,chalearn_annotation_mirror
test,train,rUGAiuYHNgE.000,rUGAiuYHNgE.000.mp4,train/rUGAiuYHNgE.000.mp4,1.0,-0.0392725659146313,0.0459234522441356,0.0460770299746958,0.0229080836901798,0.0237672946157314,0.0645618944799978,0.0624106985100332,0.0377646467111369,0.0062364261385546,0.0065302541924122,0.0889285436314296,0.1072098955369673,77.0,15.3153,0.3925233644859813,chalearn_annotation_mirror
test,train,rrdSLfnU2pg.003,rrdSLfnU2pg.003.mp4,train/rrdSLfnU2pg.003.mp4,1.0,-0.0563631198406554,0.0372079353299283,-0.0004299591018868,0.0168482922004081,-0.0098524366068707,0.1486482133697006,0.0618566968807783,0.0331343178071242,0.0028587138629248,0.0023679423491776,0.0187904379712378,0.0211345817897496,77.0,15.3153,0.3925233644859813,chalearn_annotation_mirror
test,train,si_gZCrLa4A.005,si_gZCrLa4A.005.mp4,train/si_gZCrLa4A.005.mp4,1.0,0.0756169885736733,0.0458957995528641,0.0415438997073542,0.0251597677627068,0.0036050056812377,0.1831058498061978,0.0255974516307988,0.0203204746014822,0.0036178939261933,0.003599781613343,0.010350968584887,0.0093895788481106,77.0,15.3153,0.2710280373831775,chalearn_annotation_mirror
test,validation,t0AupkXkkZw.002,t0AupkXkkZw.002.mp4,validation/t0AupkXkkZw.002.mp4,1.0,0.064816674245667,0.0523361663786971,0.0198271716934692,0.0258852397345672,-0.1296736705751079,0.0986333864444483,0.077753579590238,0.0378228417531715,0.0078119667900513,0.005937908251488,0.1124481128687154,0.1055831921379277,77.0,15.315315315315315,0.5327102803738317,chalearn_annotation_mirror
test,train,t6-ljEWQjW8.005,t6-ljEWQjW8.005.mp4,train/t6-ljEWQjW8.005.mp4,1.0,-0.0194097447199184,0.0549554450275848,0.0513400119772853,0.0244499890911598,0.0766099869581437,0.0903336435828907,0.0382829463870957,0.0250251718623443,0.0029909511925208,0.0031551627535809,0.0304542852603417,0.078476946060167,77.0,15.3,0.3551401869158878,chalearn_annotation_mirror
test,train,tiVKJWLzmk4.004,tiVKJWLzmk4.004.mp4,train/tiVKJWLzmk4.004.mp4,1.0,0.0807318958221945,0.0866936465722626,0.0007541481409151,0.0531414283525853,0.0693064874141892,0.2377391053495221,0.06393053490003,0.0431216498719313,0.0091330428988251,0.0086309185205522,0.1035492627208397,0.1152553504057143,77.0,15.3,0.5700934579439252,chalearn_annotation_mirror
test,train,tvKUJujTUEo.001,tvKUJujTUEo.001.mp4,train/tvKUJujTUEo.001.mp4,1.0,0.0413713005230623,0.050560384339127,0.0167901483356366,0.0159333870441235,-0.009936318113371,0.0609503818222548,0.0381012731276707,0.0286426694508474,0.0034776234512447,0.0030471701997444,0.04236200630947,0.0402772539770135,77.0,15.3,0.6542056074766355,chalearn_annotation_mirror
test,train,uKy7lHuMQ_o.002,uKy7lHuMQ_o.002.mp4,train/uKy7lHuMQ_o.002.mp4,1.0,0.1204663801885116,0.0374215058955229,0.1155845528117861,0.0265935802142067,-0.0238954595039811,0.101451786100275,0.0518000280263181,0.029426702864517,0.0051301372559995,0.0049385733889214,0.0497548218057954,0.0463937364876071,74.0,15.291666666666666,0.5327102803738317,chalearn_annotation_mirror
test,train,u_qvbRpm88k.002,u_qvbRpm88k.002.mp4,train/u_qvbRpm88k.002.mp4,0.9733333333333334,0.1768460201141553,0.1818117069962498,0.1224315464684152,0.0315042415425658,-0.0395476077714108,0.1824274382396761,0.0353953957263209,0.0288039524001519,0.008113803018593,0.0085585138947753,0.03431790792634,0.0718841535847093,75.0,15.36,0.308411214953271,chalearn_annotation_mirror
test,validation,ukcUhZbkVBI.002,ukcUhZbkVBI.002.mp4,validation/ukcUhZbkVBI.002.mp4,1.0,0.0627021540534675,0.0339555933309226,0.0303358932921829,0.0204793065617875,0.0282223951175145,0.1654531303814642,0.0492953943439921,0.0367124546428609,0.004887261537254,0.0037084473661042,0.0730650501853064,0.0620824098420493,74.0,15.323117921385744,0.2897196261682243,chalearn_annotation_mirror
test,validation,vCCRvatOFLA.002,vCCRvatOFLA.002.mp4,validation/vCCRvatOFLA.002.mp4,1.0,-0.0240460074187368,0.0796132601045629,-0.0158482805290182,0.037456979636715,-0.0694504874503479,0.1403158463421048,0.0354993523477007,0.0406164674682022,0.0034347581563518,0.0034180095756331,0.0417724158150066,0.0473297582581128,77.0,15.3,0.6822429906542056,chalearn_annotation_mirror
test,train,vHIBCKwJLEY.001,vHIBCKwJLEY.001.mp4,train/vHIBCKwJLEY.001.mp4,1.0,0.0122150279931903,0.0631835316913966,0.0366406236827945,0.022738072862611,0.0789359231844464,0.0889909382126413,0.0468525390233179,0.0327936054072083,0.0032874689159386,0.002935761009905,0.0472610722126496,0.0901751532639721,77.0,15.3,0.514018691588785,chalearn_annotation_mirror
test,train,vp9p1osOaLI.002,vp9p1osOaLI.002.mp4,train/vp9p1osOaLI.002.mp4,1.0,0.0134875525272594,0.0516941635858792,0.1120824484917148,0.0142430056886465,-0.1150668546538381,0.112944244054359,0.0417750089831525,0.0281199819452764,0.0019010058971575,0.0022626377156817,0.0103503131077846,0.0114374562864613,74.0,15.306958333333332,0.3457943925233644,chalearn_annotation_mirror
test,train,vr5FWHUkYRM.001,vr5FWHUkYRM.001.mp4,train/vr5FWHUkYRM.001.mp4,1.0,0.0093192224779147,0.0389788477051226,0.0488289231538121,0.0434016355208418,-0.0254438568033421,0.10250668688434,0.0769276203506932,0.0449073426345162,0.0029403389581672,0.0025895629974677,0.0412413584929528,0.0547519443943678,74.0,15.306958333333332,0.4859813084112149,chalearn_annotation_mirror
test,validation,wVpjBxCirAQ.000,wVpjBxCirAQ.000.mp4,validation/wVpjBxCirAQ.000.mp4,1.0,-0.0423237032565279,0.0361126993364701,0.0412258127850854,0.0173807418116244,-0.0208512906231526,0.0891748270197408,0.0291831320395359,0.0280899680184511,0.00351872540243,0.0025822341434577,0.0101155592576664,0.0119648628766019,77.0,15.3,0.4112149532710279,chalearn_annotation_mirror
test,train,wVpjBxCirAQ.004,wVpjBxCirAQ.004.mp4,train/wVpjBxCirAQ.004.mp4,1.0,-0.006302509397338,0.0786363831217329,0.0498080582717689,0.0234763897219931,-0.0698788266856448,0.0867278834678869,0.0264888615370301,0.0262874345662305,0.0025049354786468,0.002892880260603,0.0086138171745082,0.0123537561046987,77.0,15.3,0.5887850467289719,chalearn_annotation_mirror
test,train,wzCdM6Fe_4A.004,wzCdM6Fe_4A.004.mp4,train/wzCdM6Fe_4A.004.mp4,1.0,-0.1185562713205715,0.113519947910778,0.0568250560138692,0.0233110047661212,-0.1522145052320735,0.0878199476662894,0.0501272786466979,0.0402736886979125,0.0043066104754648,0.0038829555518011,0.011548565410217,0.0127569147660807,77.0,15.3,0.4579439252336448,chalearn_annotation_mirror
test,validation,x0mD5kr2hu4.000,x0mD5kr2hu4.000.mp4,validation/x0mD5kr2hu4.000.mp4,1.0,0.0197821365091517,0.0433862469186514,0.0373809812926383,0.0296345542801044,0.2037943578193935,0.0792891931951208,0.0454062683691134,0.0266458822865584,0.0084762081874808,0.0080663786417991,0.0680123992920202,0.0602616352988725,77.0,15.3153,0.5981308411214953,chalearn_annotation_mirror
test,validation,x0mD5kr2hu4.001,x0mD5kr2hu4.001.mp4,validation/x0mD5kr2hu4.001.mp4,1.0,-0.0161176154813672,0.090919998256504,0.0281989496621699,0.0528207693159939,0.2463045312192654,0.1876270240182949,0.0524992990812832,0.0335097182375857,0.0075580812709398,0.0075803801808316,0.0511910501002362,0.0548548686582979,77.0,15.3153,0.5981308411214953,chalearn_annotation_mirror
test,validation,x57nEfACdXA.000,x57nEfACdXA.000.mp4,validation/x57nEfACdXA.000.mp4,1.0,0.0558852043643193,0.0835006046816031,0.078647170153373,0.0385935075982882,-0.1591639034154028,0.235050406135148,0.0601841030995085,0.0302880474625521,0.0024541383365129,0.0026104820759953,0.0159070616619637,0.0248912225498336,77.0,15.333333333333334,0.616822429906542,chalearn_annotation_mirror
test,train,x6Tluj4dJTU.002,x6Tluj4dJTU.002.mp4,train/x6Tluj4dJTU.002.mp4,0.987012987012987,0.141107472155825,0.102150782374574,0.1616903386345027,0.1022789509799019,-0.1363757896654784,0.1225548798096253,0.0258830335918336,0.0327137756851759,0.0027080553921991,0.0027951283739577,0.0116058632371078,0.0131939217431478,77.0,15.3153,0.514018691588785,chalearn_annotation_mirror
test,train,xP6i_WO1LCM.000,xP6i_WO1LCM.000.mp4,train/xP6i_WO1LCM.000.mp4,1.0,-0.0416855797068873,0.0352100185039064,0.0629117178163311,0.0292632784895919,0.1317544156718599,0.0788946679924768,0.019308729219504,0.0175684891893456,0.0057412297216805,0.0045385582638664,0.0705944327479285,0.0836800552748881,77.0,15.32,0.514018691588785,chalearn_annotation_mirror
test,validation,xVJDjbiIjTo.000,xVJDjbiIjTo.000.mp4,validation/xVJDjbiIjTo.000.mp4,1.0,0.020411037129053,0.096747715735526,0.0434431976770773,0.0227316670806634,0.0312861308821484,0.1920955993367105,0.0652726627855185,0.0423991364064671,0.0080998349391209,0.0064735672934197,0.1092977515620822,0.1021384102551874,77.0,15.3153,0.2429906542056074,chalearn_annotation_mirror
test,train,xcMwMi4fdis.001,xcMwMi4fdis.001.mp4,train/xcMwMi4fdis.001.mp4,1.0,-0.0536159720736359,0.0555099952847644,0.0180142286970556,0.0295260171973999,-0.094539856057525,0.1572025010712452,0.0467565370172991,0.044389571411844,0.0014509444450192,0.002133962045575,0.0134450456151906,0.0168349972947142,77.0,15.3,0.308411214953271,chalearn_annotation_mirror
test,train,xmD4FKMq2rk.001,xmD4FKMq2rk.001.mp4,train/xmD4FKMq2rk.001.mp4,1.0,-0.0177080235001077,0.0254634223807691,0.0162911537878801,0.0170010276162538,0.0214238244980686,0.0845424304503324,0.0386157093132959,0.0361867419064873,0.0026028147309977,0.0024343932225983,0.1093371326085144,0.1268257203407856,77.0,15.3153,0.4299065420560747,chalearn_annotation_mirror
test,train,xmD4FKMq2rk.005,xmD4FKMq2rk.005.mp4,train/xmD4FKMq2rk.005.mp4,1.0,-0.0161167559722401,0.0313363526598883,0.0282919516006411,0.0115316341881031,0.0932838963435367,0.1168970502803573,0.0281961698746859,0.0257090991074251,0.0040506937060975,0.0037742485558374,0.0892574864381083,0.0883225464973198,55.0,10.944266666666667,0.4112149532710279,chalearn_annotation_mirror
test,train,xmaC2XOhPaE.003,xmaC2XOhPaE.003.mp4,train/xmaC2XOhPaE.003.mp4,1.0,0.1368105574604178,0.0163093668851976,0.0264078391974891,0.0107384144434424,-0.0757463647104434,0.0426924222742389,0.061590924917307,0.0327908655841738,0.0035203654493553,0.0029503362225332,0.0756926453326963,0.0584736858258053,77.0,15.3,0.336448598130841,chalearn_annotation_mirror
test,train,y4Ej1YSEQf0.002,y4Ej1YSEQf0.002.mp4,train/y4Ej1YSEQf0.002.mp4,1.0,0.0354814364355243,0.0492913329441466,0.0456283607146056,0.0324120691821052,-0.1553201356492548,0.0963122042240952,0.066845103097798,0.0366067226485941,0.007146413047391,0.0076594597796008,0.0605876928309293,0.1120096882601209,77.0,15.32,0.8411214953271028,chalearn_annotation_mirror
test,validation,yyqXzlF8Fgc.003,yyqXzlF8Fgc.003.mp4,validation/yyqXzlF8Fgc.003.mp4,1.0,0.0102114366797852,0.0282744953357173,-0.0004487056520021,0.0149432395285627,0.0081613129463173,0.0272436522736574,0.0614976712491708,0.0321050939171228,0.001162983227998,0.0013440315934411,0.0067987121277035,0.0071888950376124,77.0,15.3153,0.5887850467289719,chalearn_annotation_mirror
test,train,z54OqeICELg.004,z54OqeICELg.004.mp4,train/z54OqeICELg.004.mp4,1.0,0.026240242478417,0.0669387458869534,0.0306200480536292,0.0351076226828339,-0.0552822989982679,0.1642659282574127,0.0661213858182349,0.0504246728320966,0.0024077110407954,0.0023166202499729,0.0421777006297802,0.0401593442430597,77.0,15.3153,0.5420560747663551,chalearn_annotation_mirror
test,train,zJEnT19uoPY.000,zJEnT19uoPY.000.mp4,train/zJEnT19uoPY.000.mp4,1.0,-0.0718654307883324,0.1009179532204044,0.036499038422327,0.0208048516037842,0.0121008343616127,0.1176625323155412,0.0711139624908732,0.0397831509136595,0.0039793148128227,0.0039564460684459,0.0729076839841771,0.0812140954244109,77.0,15.3153,0.5794392523364486,chalearn_annotation_mirror
test,train,zNmuwZkaeVg.002,zNmuwZkaeVg.002.mp4,train/zNmuwZkaeVg.002.mp4,1.0,-0.0079557383497948,0.1134288676785576,0.0347674908741328,0.0380880541979488,0.0813760078079272,0.1567382342217541,0.0631391092494128,0.0349776854034214,0.005288902461372,0.0046181155785358,0.0476644930569888,0.0956104839811692,77.0,15.32,0.4112149532710279,chalearn_annotation_mirror
