file_name,video_id,age_group,transcription,original_split,hf_filename,interview_label,label_source,label_bin,split
_bOOlidEWgY.001.mp4,_bOOlidEWgY,6,"Some of those guys were complete unknowns a year, 18 months ago, and now they're getting some of the biggest book deals, some of the biggest film deals if you talk about Hank Green, John Green in the States. These guys are ... The world really is ...",train,train/_bOOlidEWgY.001.mp4,0.8130841121495327,chalearn_annotation_mirror,high,test
_fJcW5234bY.000.mp4,_fJcW5234bY,4,"My favorite movie is ... Six Years is really, really good. The Road Within is really, really good, and Short-Term Twelve. Those are like the three top movies that I can really think of that are amazing. I highly recommend them and if you watch any of them ...",train,train/_fJcW5234bY.000.mp4,0.5700934579439252,chalearn_annotation_mirror,medium,test
_hR9AD-eIy8.002.mp4,_hR9AD-eIy8,5,"And that's great. THat's one set of people. If you are belonging to other set of people, which I feel like I am, where you want someone to make light of the situation and cheer you up. I think that is something that I am quite good at it, but it's purely [crosstalk 00:00:45] ...",validation,validation/_hR9AD-eIy8.002.mp4,0.6728971962616823,chalearn_annotation_mirror,medium,test
_kK9tGN883Y.003.mp4,_kK9tGN883Y,6,"Is ... the witch school series. I don't remember who the author is, but there's like, first, second, and third degree of those books. The witches-",validation,validation/_kK9tGN883Y.003.mp4,0.2523364485981308,chalearn_annotation_mirror,low,test
aFVFvJNnFt0.002.mp4,aFVFvJNnFt0,4,"... created the clan, but based off my original [Warface 00:00:32] thing, he created the clan called Fried Chickens of War. If you want to join Fried Chickens of War, then you're more than welcome. Yeah. He also says what's my favorite tea.",validation,validation/aFVFvJNnFt0.002.mp4,0.4859813084112149,chalearn_annotation_mirror,medium,test
aLvpOYqzErk.002.mp4,aLvpOYqzErk,5,... Pop Tarts at the moment or whatever. There's a birdie. There's sort of like Toy on Pilot so music as well. I like that sort of music.,validation,validation/aLvpOYqzErk.002.mp4,0.4299065420560747,chalearn_annotation_mirror,medium,test
aMPe0uSKqF4.004.mp4,aMPe0uSKqF4,5,"... a place where, you know, YouTube and stuff, like I'm doing okay, so I don't really need a job and I don't want to work a job that I'm not really happy at, because I think that that's not good and I'm not going to stick it out. So, yes, I've been really ...",train,train/aMPe0uSKqF4.004.mp4,0.4205607476635514,chalearn_annotation_mirror,medium,test
aPTNxA43WHY.001.mp4,aPTNxA43WHY,6,"Another opinion on this topic that you may have seen sort of rumbling around Youtube, I watched Ariel Bissett's video of her sort of two-year update on her thoughts about libraries that she did from abroad and I found that to be.",validation,validation/aPTNxA43WHY.001.mp4,0.7663551401869158,chalearn_annotation_mirror,high,test
adBtc3XrSsg.003.mp4,adBtc3XrSsg,6,"You are hopeless. You're [inaudible 00:00:32] hopeless. Case. And I'd commented back going, well maybe they can't see the forest through the trees. He didn't understand that at all.",validation,validation/adBtc3XrSsg.003.mp4,0.3457943925233644,chalearn_annotation_mirror,low,test
atH8mnvu-sE.005.mp4,atH8mnvu-sE,4,Let's say your teacher's having you write a five-page paper and you've written only four pages. How do you make it bigger? What do you do? Change all the periods and commas to size 14 instead of 12. Most teachers have you write ...,train,train/atH8mnvu-sE.005.mp4,0.6822429906542056,chalearn_annotation_mirror,medium,test
atdhaGEh_0c.000.mp4,atdhaGEh_0c,5,Hoping to find something of meaning in my life. Who's hoping to find some sort of happiness that can be maintained for a long period of time so that there aren't ...,train,train/atdhaGEh_0c.000.mp4,0.47663551401869153,chalearn_annotation_mirror,medium,test
b-qfeGqPd04.001.mp4,b-qfeGqPd04,5,"Yeah, it's a good job. There were two of us doing it, because if I was doing it on my own I'd have missed so many stuff out, so yeah I've mainly been doing that today, but it's not been a bad day, so Bar Chat is up now, the third episode. It's Charlie's-",train,train/b-qfeGqPd04.001.mp4,0.4579439252336448,chalearn_annotation_mirror,medium,test
b-qfeGqPd04.003.mp4,b-qfeGqPd04,5,"Lots of variety, please guys. Don't just stick to one subject. Lots of variety. Skies your limit with these things. No limit to how many questions you can ask, because like I say, I'll kind of just build them up and put them into one-",validation,validation/b-qfeGqPd04.003.mp4,0.4953271028037382,chalearn_annotation_mirror,medium,test
b-qfeGqPd04.005.mp4,b-qfeGqPd04,5,"To be quite honest, there's not really much else for me to say. Like I mentioned in yesterday's video, keep getting your questions in, obviously, because I've already put the diary up today. I haven't had any response to it yet, but if you have sent your questions in so far...",train,train/b-qfeGqPd04.005.mp4,0.4205607476635514,chalearn_annotation_mirror,medium,test
bJktioZ5Yxk.002.mp4,bJktioZ5Yxk,6,Life is back to normal. The holidays are over. Here we go. Thanks for joining me. I'm Yuri Elkaim and today we're talking about step 4 in how to meet your goals in 2016. Welcome everyone. Hope you guys are having an awesome ...,train,train/bJktioZ5Yxk.002.mp4,0.616822429906542,chalearn_annotation_mirror,medium,test
bMY2DaFFwzU.001.mp4,bMY2DaFFwzU,4,"[Ky-lizzle Yeezus 00:00:35] asked, ""Kim said would you ever put a sticker on a Bentley? Lol, have you ever wanted a tattoo and if so what would it be? If not, why?""",train,train/bMY2DaFFwzU.001.mp4,0.1682242990654205,chalearn_annotation_mirror,low,test
bMY2DaFFwzU.003.mp4,bMY2DaFFwzU,4,"Nothing, [inaudible 00:00:30]. Boring. Maddie underscore Mad Dog asked do you have a style icon? Is it yourself? You're 100% my style icon. Thank you for being you, xoxo. Thank you.",train,train/bMY2DaFFwzU.003.mp4,0.4205607476635514,chalearn_annotation_mirror,medium,test
bZoN9xp9vgs.001.mp4,bZoN9xp9vgs,5,"Shout out to you Emi. She asked, ""What's your story?"" I don't know what she means by story, but one, I'm going to do a draw my life video soon if I get enough space to, you know, record a like really long video. Also my ...",train,train/bZoN9xp9vgs.001.mp4,0.5233644859813084,chalearn_annotation_mirror,medium,test
c3SQSM9OIsA.005.mp4,c3SQSM9OIsA,6,"Are they looking to upsize or downsize? All that information and then you can call them, that becomes a lot more qualified lead. If you know and you're confident that you have that level of followup with those new leads, man you are going to be next level.",train,train/c3SQSM9OIsA.005.mp4,0.5420560747663551,chalearn_annotation_mirror,medium,test
c5ZnKbaNCE8.001.mp4,c5ZnKbaNCE8,4,"This time next year I think I should be able to get 1.5 to 2K subs. ""Why does Quantum get so many views?"" Obviously because he's a beast. He knows what the viewers want. He knows what his subscribers like, and that's what I'm trying to do.",validation,validation/c5ZnKbaNCE8.001.mp4,0.308411214953271,chalearn_annotation_mirror,low,test
cFGjJg-2zOk.000.mp4,cFGjJg-2zOk,5,"Some good quick answers for y'all. All right? Let's start off at the very top with Seb and Adi W. By the way, I'm going to completely butcher these names, so I apologize in advance. Anyway, Seb and Adi W-",train,train/cFGjJg-2zOk.000.mp4,0.5794392523364486,chalearn_annotation_mirror,medium,test
cLaZxEf1nE4.003.mp4,cLaZxEf1nE4,4,Mm-hmm (affirmative).,train,train/cLaZxEf1nE4.003.mp4,0.5887850467289719,chalearn_annotation_mirror,medium,test
cNXnowQb7rs.005.mp4,cNXnowQb7rs,5,"I think that would apply to like one in every like 1,000 people, and a lot of people just aren't even able to connect to that. That's not what the recorded Q & A is for. The recorded Q & A is kind of for an educational thing. And-",train,train/cNXnowQb7rs.005.mp4,0.7383177570093457,chalearn_annotation_mirror,medium,test
cTbfp7nkX8c.005.mp4,cTbfp7nkX8c,5,"A couple things that are different than middle school or since high school. First, you can't chew gum in middle school, you can in high school. The phone thing. You can't use your phones in middle school. In high school you basically can use them at all times.",train,train/cTbfp7nkX8c.005.mp4,0.32710280373831774,chalearn_annotation_mirror,low,test
ciWUq6iQTIE.001.mp4,ciWUq6iQTIE,6,"An offer to sit in the house and plus I've got my good form now, just kick and all that, but yeah, I probably say Stroman that I have played with.",validation,validation/ciWUq6iQTIE.001.mp4,0.43925233644859807,chalearn_annotation_mirror,medium,test
cnsvc0alWOA.004.mp4,cnsvc0alWOA,5,"Do you have a boyfriend? Yes I do have a boyfriend, he's in the video that I just made, before this one. So yes, I have a boyfriend, it's been ...",train,train/cnsvc0alWOA.004.mp4,0.5794392523364486,chalearn_annotation_mirror,medium,test
cxJ0u6r0-pU.000.mp4,cxJ0u6r0-pU,6,"Variables. These five questions, that I think you should be asking everyone, will give you then a good judgement line on whether you actually want them working with you. What do I mean, them working with you?",train,train/cxJ0u6r0-pU.000.mp4,0.6915887850467289,chalearn_annotation_mirror,medium,test
d8skGb2ycio.005.mp4,d8skGb2ycio,5,"That's what was crazy, they all are females, they were like 25 to 40, and they all sort of had the same problems. Nobody had other stuff going on. So, I started asking, what's the main thing that bugs you? We started getting really good answers, so I started-",validation,validation/d8skGb2ycio.005.mp4,0.5514018691588785,chalearn_annotation_mirror,medium,test
dB2XYhvqUBU.005.mp4,dB2XYhvqUBU,5,"Wonderful as it was the first time around, now it's wonderful with wisdom. I'm just grateful to have that opportunity, the blessing of being a father again. I hope to do it-",validation,validation/dB2XYhvqUBU.005.mp4,0.616822429906542,chalearn_annotation_mirror,medium,test
dRP8ZaAryro.004.mp4,dRP8ZaAryro,6,"But we don't always use ""if."" Sometimes we use the words ""when"" or ""unless."" Here's an example: When it rains, the grass gets wet. Here's an example-",train,train/dRP8ZaAryro.004.mp4,0.47663551401869153,chalearn_annotation_mirror,medium,test
dRr2JtdzUpU.004.mp4,dRr2JtdzUpU,4,"... Season is summer because number one, we don't have any school. Number two, it's warm. Number three, we go on vacations, and four, you can hang out with friends and the possibilities are endless and there's no school. It's just so great. What is the greatest experience I've ever had? Proba-",train,train/dRr2JtdzUpU.004.mp4,0.5700934579439252,chalearn_annotation_mirror,medium,test
dd0z9mErfSo.002.mp4,dd0z9mErfSo,5,"Crazy as that. I have to think of ideas of what to do when we hit 1000 because that just seems huge to me. If you have any ideas of what we should do, leave a comment down below with those as well. I'm going to see you tomorrow.",train,train/dd0z9mErfSo.002.mp4,0.7009345794392522,chalearn_annotation_mirror,medium,test
dmycfNpiWCE.004.mp4,dmycfNpiWCE,4,It appears that getting married is just the first thing. When you are then married there's a whole set of new questions that start coming your way and more pressure which I really don't understand. If you have been ...,train,train/dmycfNpiWCE.004.mp4,0.6261682242990654,chalearn_annotation_mirror,medium,test
dy9EqbKLDP0.001.mp4,dy9EqbKLDP0,7,"... [Run 00:00:30] the system before you flush it and replace it. I usually do it about, [Skunkwares 00:00:35] it feels like every two months, but typically on systems like ... The test bench here has been running for over a year. Over a year now, no change in color, no change in any sort of contam-",train,train/dy9EqbKLDP0.001.mp4,0.7102803738317757,chalearn_annotation_mirror,medium,test
eI_7SimPnnQ.004.mp4,eI_7SimPnnQ,6,"The girl. Your favorite pitcher that you watch on TV does it so just always remember that and use your own natural capabilities, your own little natural uniquenesses. Use them to your advantage. The second-",validation,validation/eI_7SimPnnQ.004.mp4,0.5981308411214953,chalearn_annotation_mirror,medium,test
ej0RpdM9kJA.004.mp4,ej0RpdM9kJA,4,"You open your eyes like, you will open normally at one, kinda force the eyelid. I have to apologize for those who actually watched a video on my recovery, I've been doing the video like that, looking with that [inaudible 00:00:43] and...",validation,validation/ej0RpdM9kJA.004.mp4,0.40186915887850466,chalearn_annotation_mirror,medium,test
f9GeYKAXgAQ.002.mp4,f9GeYKAXgAQ,8,Having your topics discussed. I can give you advice directly and you can get your questions clarified which will save you a lot of time and money. This can speed up your recovery and give you total.,train,train/f9GeYKAXgAQ.002.mp4,0.514018691588785,chalearn_annotation_mirror,medium,test
fDw_PAgW07o.002.mp4,fDw_PAgW07o,6,We'll start of with body builder. I don't claim to be one. Even though I claim to be a power lifter or a strong man. I'm just a guy that like training.,train,train/fDw_PAgW07o.002.mp4,0.22429906542056074,chalearn_annotation_mirror,low,test
fH0jgh_VKmE.003.mp4,fH0jgh_VKmE,5,I'm contacting her. I'm contacting her.,train,train/fH0jgh_VKmE.003.mp4,0.35514018691588783,chalearn_annotation_mirror,low,test
fLRRMLTFGMQ.002.mp4,fLRRMLTFGMQ,5,"Doing it and you've finished in 20 minutes and you feel like you accomplished so much. Basically, I'm trying to say is that start your date and say that you're, that-",train,train/fLRRMLTFGMQ.002.mp4,0.41121495327102797,chalearn_annotation_mirror,medium,test
fTpemcfElxI.005.mp4,fTpemcfElxI,6,"... Said Martinez1031 on Instagram says, ""Do you think the Bad Girls Club should have a redemption, too? I think so. But they should just rename it to be honest, no one redeemed themselves.""",train,train/fTpemcfElxI.005.mp4,0.3831775700934579,chalearn_annotation_mirror,low,test
fY4tctYZTz8.004.mp4,fY4tctYZTz8,8,"Little slap mode. She's going to be more in the relaxed mother mode, not going into the divine whore so much, obviously. She's also got pro-lactin if she's breast feeding, as well. Pro-lactin is called the sexual ...",validation,validation/fY4tctYZTz8.004.mp4,0.4953271028037382,chalearn_annotation_mirror,medium,test
fhUGU2uiS1U.001.mp4,fhUGU2uiS1U,4,"[inaudible 00:00:30] and in this video I'm going to be talking about my own experience during senior year. By the way, before I start talking about my experience I would love for you to ask me some questions regarding senior year or high school life or whatever ...",train,train/fhUGU2uiS1U.001.mp4,0.6728971962616823,chalearn_annotation_mirror,medium,test
fmue_KpW9Ro.004.mp4,fmue_KpW9Ro,7,"This is only 50% of what makes up a good answer. The other 50% is how skillfully you apply galore to the facts in the scenario. In this video, we'll look at one particular approach and I'll-",train,train/fmue_KpW9Ro.004.mp4,0.4579439252336448,chalearn_annotation_mirror,medium,test
fv5lLeyRdd4.004.mp4,fv5lLeyRdd4,7,"... Other people put, as far as questions, and try not to repeat the same question. I'm going to try to go and answer every single question.",train,train/fv5lLeyRdd4.004.mp4,0.5420560747663551,chalearn_annotation_mirror,medium,test
fwJykIyvS04.001.mp4,fwJykIyvS04,5,"… to a full-time creating fitness, this ties in the last couple questions, I wouldn’t say quitting, I wouldn’t use that word, but I would say focusing a lot more of my time on the fitness part of my career rather than the malling part. They’re both very flexible right now, so I’m able to do both but-",train,train/fwJykIyvS04.001.mp4,0.41121495327102797,chalearn_annotation_mirror,medium,test
fyXiORXmWHs.003.mp4,fyXiORXmWHs,7,"... on the link down below. They're always in my social links. Check it out. You can see me, what I do and all you gamers out there who do watch me [inaudible 00:00:38] is going to be at Switch Con in San Francisco this September. So it's an awesome ... I got [New Con 00:00:43], I got Switch Con ...",train,train/fyXiORXmWHs.003.mp4,0.514018691588785,chalearn_annotation_mirror,medium,test
g9zgIN56MnQ.004.mp4,g9zgIN56MnQ,5,"... in the florist, so, ha, anyways. I want to do one take and talk to you guys about a couple of things. One being like how ... kind of like how much so far ...",train,train/g9zgIN56MnQ.004.mp4,0.5420560747663551,chalearn_annotation_mirror,medium,test
glgfB3vFewc.002.mp4,glgfB3vFewc,5,"Wanted to come to school, the next day and the rest of the school year. One thing that I really enjoy doing with my students is to introduce myself in a fairly elaborate way on the first day. They're always very nosey and they want to know anything about you that you wi-",train,train/glgfB3vFewc.002.mp4,0.6635514018691588,chalearn_annotation_mirror,medium,test
grhDDOLsBho.004.mp4,grhDDOLsBho,5,"Because I'm running out of ideas. I mean, I'm not going to lie. I'm running out of ideas for nearly everything. Even this vlog, I couldn't think of anything. I mean, the actual MineCraft series, [inaudible 00:00:36] series, I mean, I've got ideas for them, but not ideas how to make them. Do you get what I mean?",train,train/grhDDOLsBho.004.mp4,0.5514018691588785,chalearn_annotation_mirror,medium,test
hjQpiGBO1Ao.000.mp4,hjQpiGBO1Ao,5,"The first thing I wanted to show you guys is Bath and Body Works Cozy Sunday Morning lotion, with soft chamomile and bergamot. This is super, super awesome. It smells so good. Especially if you wear it on Sunday morning. It's just amazing.",validation,validation/hjQpiGBO1Ao.000.mp4,0.37383177570093457,chalearn_annotation_mirror,low,test
hnMp0eX28es.002.mp4,hnMp0eX28es,6,"Nothing about us then, guess what? Leave a comment asking us a question or what I would prefer that you do is send us a tweet with the hashtag, ""Dikes-"" [crosstalk 00:00:45] ...",validation,validation/hnMp0eX28es.002.mp4,0.5514018691588785,chalearn_annotation_mirror,medium,test
hquzfo9MVDo.003.mp4,hquzfo9MVDo,6,"He got used to using his weaker foot, which I think is important for all of us. It's actually something of mine that did it for me, as well, when I went to school, but I just used to take the bit of material off my shoe and then play-",train,train/hquzfo9MVDo.003.mp4,0.15887850467289716,chalearn_annotation_mirror,low,test
iGBVrJMr62U.002.mp4,iGBVrJMr62U,6,"Yeah maybe, someone asked if I can start doing [inaudible 00:00:37]. Maybe I try it but I'm not sure yet because as you can see I'm not ...",train,train/iGBVrJMr62U.002.mp4,0.32710280373831774,chalearn_annotation_mirror,low,test
iW1t-ZiG2rc.000.mp4,iW1t-ZiG2rc,5,"Video here on the channel today. So I did a video yesterday for that Elliot Morgan green screen thing. Today for when I do the normal videos I wanted to announce that next week, so a week from right now, there's going to be a Q & A video. I used to them like every month. I-",train,train/iW1t-ZiG2rc.000.mp4,0.644859813084112,chalearn_annotation_mirror,medium,test
io0aNQE8En8.004.mp4,io0aNQE8En8,6,"There's a bunch of candy, but I'm not really in the mood for candy. I have a pack of gum. I was going to start chewing some gum, but that's okay. Yes, someone suggested Tom Banwell to me ...",validation,validation/io0aNQE8En8.004.mp4,0.23364485981308408,chalearn_annotation_mirror,low,test
iqs7mZbg5UI.002.mp4,iqs7mZbg5UI,5,"For your Facebook or your Instagram, or Twitter, or whatever, asking your followers and your friends, ""Hey. Do you know a stylist in the area that can do ...?"" Which leads me into my next thing: specialties or expertise.",validation,validation/iqs7mZbg5UI.002.mp4,0.4953271028037382,chalearn_annotation_mirror,medium,test
j3jdT1V-DeI.001.mp4,j3jdT1V-DeI,6,"Did a little evil thing, so ... but, you'll like it, I promise. You're also going to meet Jake's family in the book. Jake Gallagher is a Gallagher brother and he will sort of spin off the next series in my contemporary world, which is called the Gallagher Brother series.",train,train/j3jdT1V-DeI.001.mp4,0.2803738317757009,chalearn_annotation_mirror,low,test
jDdRrqRcSzM.001.mp4,jDdRrqRcSzM,4,"For this week, we're gonna be releasing another episode this Monday, just because my good friend Fork released his episode of the collab that we did last week. So I want to kinda get this one out as soon as possible so you can kinda get the two perspectives. Since one is recorded from his ship and now.",train,train/jDdRrqRcSzM.001.mp4,0.6635514018691588,chalearn_annotation_mirror,medium,test
jOTlJwOBSd4.002.mp4,jOTlJwOBSd4,5,"And you can see that they are in it. Not a big deal, but how do you prevent it all? Well, ha ha, when you're intimate with your spouse. That is the one ...",train,train/jOTlJwOBSd4.002.mp4,0.27102803738317754,chalearn_annotation_mirror,low,test
jOTlJwOBSd4.005.mp4,jOTlJwOBSd4,5,"... Motor home and an expensive appliance goes out, like your fridge. Maybe that'll be covered under your insurance. We haven't had major issues with our trailer being repaired ...",train,train/jOTlJwOBSd4.005.mp4,0.43925233644859807,chalearn_annotation_mirror,medium,test
jwcSbw4NDn0.002.mp4,jwcSbw4NDn0,6,...how we get milk. How do we get milk? Milk is from a pregnant cow. A pregnant cow and not only a pregnant cow but a consistently-,train,train/jwcSbw4NDn0.002.mp4,0.5327102803738317,chalearn_annotation_mirror,medium,test
k2buv6xZ4_o.000.mp4,k2buv6xZ4_o,6,"To be very honest with you, it's pretty much the way I will probably continue to work. I'm just not a fan of the other type. I tend to work with a single auto focus point. That's how I will normally work when I am using auto focus.",train,train/k2buv6xZ4_o.000.mp4,0.4859813084112149,chalearn_annotation_mirror,medium,test
kDJigDGDJTo.004.mp4,kDJigDGDJTo,4,"I'm going to be doing Q&As from now on. Someone actually raised a question. They said, ""Dan, you should do a Q&A for all the frequent questions I get asked."" I'm thinking about doing a Q&A maybe once a week on specific days that you guys can ask me questions all the way through the week. Then I'm literally going to just-",validation,validation/kDJigDGDJTo.004.mp4,0.4859813084112149,chalearn_annotation_mirror,medium,test
kFak4VnRnRM.005.mp4,kFak4VnRnRM,5,"I get on stage and I just like rolled and I completely forgot everything and everybody was laughing at me and it was so embarrassing. Stuff like that just really, really sticks with you, especially ... It still sticks to me.",train,train/kFak4VnRnRM.005.mp4,0.5887850467289719,chalearn_annotation_mirror,medium,test
kN9cs2nFhM4.003.mp4,kN9cs2nFhM4,5,What to do when I get knots on my hair after protected styling my hair. The question today is to detangle the knots with a really good condition with really-,train,train/kN9cs2nFhM4.003.mp4,0.4299065420560747,chalearn_annotation_mirror,medium,test
keGXYAcUXmA.002.mp4,keGXYAcUXmA,5,"Yeah, we moved all [inaudible 00:00:47] for the rest of me life, it's a memory. Who really even cares? Zoe Day, if you were reincarnated as an animal, what would come back as? A lion because when I was younger, I used to pretend I was",train,train/keGXYAcUXmA.002.mp4,0.308411214953271,chalearn_annotation_mirror,low,test
lLObIVKYDUI.005.mp4,lLObIVKYDUI,6,"Someone that I enjoy watching on YouTube and just commenting on, thanks girls for always giving me feedback and I look forward to more videos from you. How do you balance YouTube with your everyday life? This is a really good question.",train,train/lLObIVKYDUI.005.mp4,0.4205607476635514,chalearn_annotation_mirror,medium,test
lLWOcztaIBI.000.mp4,lLWOcztaIBI,5,Describe and comment what else [inaudible 00:00:17] YouTube? I don't know. Anyways. Thanks for watching. Thanks for getting through the whole video. I should just skip to the end to see ...,train,train/lLWOcztaIBI.000.mp4,0.6542056074766355,chalearn_annotation_mirror,medium,test
lkdQjIunxSE.002.mp4,lkdQjIunxSE,6,Some other good questions I've answered is my monitization is disabled. How do I fix it? Click that eye! Yo know the drill. Tell me in the ...,train,train/lkdQjIunxSE.002.mp4,0.5607476635514018,chalearn_annotation_mirror,medium,test
lnawWqnGpMc.005.mp4,lnawWqnGpMc,5,"Whom would you hear? I mean, I don't know. We just had Martin Luther King day. How awesome would that have been to be able to be present for that? I guess.",train,train/lnawWqnGpMc.005.mp4,0.1308411214953271,chalearn_annotation_mirror,low,test
lxnV9X8T2Zc.005.mp4,lxnV9X8T2Zc,5,"At a cross because they needed the stuff and I don't directly deal with the 99 calls. This is the way it works. Someone makes a 999 call, it goes to the operator, they answer the phone, they type up a message of what's going on. That message then gets passed to me.",validation,validation/lxnV9X8T2Zc.005.mp4,0.7289719626168224,chalearn_annotation_mirror,medium,test
m7zdWVDT-34.000.mp4,m7zdWVDT-34,5,"Enough so that yeah, they're going to get back to your message. I think the best indicator of whether you've connected to them enough is whether you're able to say I like, and then put your finger on a quality that they have, and I don't mean literally, don't-",validation,validation/m7zdWVDT-34.000.mp4,0.616822429906542,chalearn_annotation_mirror,medium,test
mpk5Ubw2fj8.001.mp4,mpk5Ubw2fj8,6,"In case you would like to know that. Now we have another question from [Brijish 00:00:49], and he's asking about how accurate and fast is the fingerprint sensor. The [inaudible 00:00:55] phone has got the fingerprint sensor over there at the back side, and after my initial-",validation,validation/mpk5Ubw2fj8.001.mp4,0.4859813084112149,chalearn_annotation_mirror,medium,test
n4NkVZ1_dfk.000.mp4,n4NkVZ1_dfk,5,"A lot of the questions, why I'm getting it removed, so on and so forth. The process and everything like that. Those all get answered in those videos. By all means, feel free to check those out. This video is going to be more of just taking you along the process with me.",train,train/n4NkVZ1_dfk.000.mp4,0.5607476635514018,chalearn_annotation_mirror,medium,test
nQtiqrceBhg.003.mp4,nQtiqrceBhg,5,"Lived here, the Netherlands? Do you remember? William, who are your biggest supporters? I think they'll know. I don't think I have to tell them. Really sure they'll remember.",train,train/nQtiqrceBhg.003.mp4,0.3177570093457943,chalearn_annotation_mirror,low,test
nex61B854Ms.004.mp4,nex61B854Ms,5,"The main crew that I watch is [Evana's 00:00:46] Gaming, HDO Delirious, [inaudible 00:00:52]. Those guys who just make skits and just play games and have fun.",train,train/nex61B854Ms.004.mp4,0.37383177570093457,chalearn_annotation_mirror,low,test
o2lu6rkd5-Y.004.mp4,o2lu6rkd5-Y,6,"You are doing good in your classes. Make sure that you are asking your teachers for help, getting used to going to your teachers and asking them for help. Get used to raising your hand and asking for help. I would say to make sure that you are-",train,train/o2lu6rkd5-Y.004.mp4,0.41121495327102797,chalearn_annotation_mirror,medium,test
o2wtRccAgjE.000.mp4,o2wtRccAgjE,5,"[inaudible 00:00:45] plays in different things as well. Hopefully, we will be growing this channel with you guys and I'm all out for this first start here. Next question...",validation,validation/o2wtRccAgjE.000.mp4,0.4485981308411215,chalearn_annotation_mirror,medium,test
o2wtRccAgjE.004.mp4,o2wtRccAgjE,5,"Working full time and I'm currently a product manager right now and it's really running you're own little, mini business within a larger corporation so I'm responsible for [inaudible 00:00:57] the direction of my product.",validation,validation/o2wtRccAgjE.004.mp4,0.4859813084112149,chalearn_annotation_mirror,medium,test
oG84VxrGfj0.001.mp4,oG84VxrGfj0,5,"Slavery when you can just as easily live a life full of health, compassion, and love. I mean, it's easy. Okay, next question. I know this is kind of unrelated to veganism-",train,train/oG84VxrGfj0.001.mp4,0.43925233644859807,chalearn_annotation_mirror,medium,test
oHudDVcT5Lg.004.mp4,oHudDVcT5Lg,5,"Right now I don't really want to fly anywhere. I wanna stay away from all airports, cities, basically anywhere that's out my house. Maybe if the threat level goes down, I will-",train,train/oHudDVcT5Lg.004.mp4,0.5981308411214953,chalearn_annotation_mirror,medium,test
odHogR_36Dc.002.mp4,odHogR_36Dc,5,"... hanging outside the door, listening intently to see if we would come and ... Like, oh, they're going to come out and they're going to be like, ""Oh, wow, the sticky notes everywhere!"" We got in there and we came up with an alternate ...",train,train/odHogR_36Dc.002.mp4,0.5514018691588785,chalearn_annotation_mirror,medium,test
odHogR_36Dc.003.mp4,odHogR_36Dc,5,"I had to act as if nothing was going on in and then we walked in the room and the girl's like, ""Wait, you just went in there."" They walked in and they were, ""Where are all the sticky notes go?"" Well, they were nowhere. That was probably the most elaborate prank that we have-",train,train/odHogR_36Dc.003.mp4,0.6261682242990654,chalearn_annotation_mirror,medium,test
ogSLrHVeqLI.003.mp4,ogSLrHVeqLI,6,"An interesting way to answer any of these questions, and maybe I'll use your answers at my holiday get togethers this year because let's just make it interesting, guys. Why not? My family hates me already, so it's whatever. Okay. Well, good enough.",train,train/ogSLrHVeqLI.003.mp4,0.3925233644859813,chalearn_annotation_mirror,low,test
owRKOW0ymCM.002.mp4,owRKOW0ymCM,5,"Wanted to even basically take dates and wrap those up in the romaine. Maybe even put ... Let's say you're traveling and you've got a box of dates, which I have in my handy-dandy bag here, you have romaine that's already ...",train,train/owRKOW0ymCM.002.mp4,0.4485981308411215,chalearn_annotation_mirror,medium,test
p1ORMiJ0fPU.000.mp4,p1ORMiJ0fPU,5,You'd think by now people would stop asking. My entire life I've gotten this question. People ask me all the time why I'm so tall like I should know the answer. I mean I guess I get it in my genes because on my mom's side ...,validation,validation/p1ORMiJ0fPU.000.mp4,0.6915887850467289,chalearn_annotation_mirror,medium,test
p5QXPhJS8Ks.005.mp4,p5QXPhJS8Ks,6,"That's coming up, soon as I get it. I'll be working on that. That's my next big project. Very happy to be asked, was very surprised to be asked to do this review.",train,train/p5QXPhJS8Ks.005.mp4,0.3177570093457943,chalearn_annotation_mirror,low,test
p7-JUvStF4w.001.mp4,p7-JUvStF4w,4,It is a Windows phone which I think most people did not know. The only good thing it has going for it is its got a pretty good camera but it is only on the back.,validation,validation/p7-JUvStF4w.001.mp4,0.4299065420560747,chalearn_annotation_mirror,medium,test
p7-JUvStF4w.005.mp4,p7-JUvStF4w,4,"-men are particularly impacted by the displacement, so that's something I'd like to donate to, and-",train,train/p7-JUvStF4w.005.mp4,0.308411214953271,chalearn_annotation_mirror,low,test
pOBn7AuGIuI.002.mp4,pOBn7AuGIuI,6,"Of course. Her face changed a little bit, but her energy is different. She had energy, she gained power, and she felt so confident that she just had a beautiful smile one day. She told me it just changed ...",train,train/pOBn7AuGIuI.002.mp4,0.5794392523364486,chalearn_annotation_mirror,medium,test
pOBn7AuGIuI.003.mp4,pOBn7AuGIuI,6,"""Ready for Christmas?"" Yes, I am ready. I am ready to build a snowman.",train,train/pOBn7AuGIuI.003.mp4,0.6728971962616823,chalearn_annotation_mirror,medium,test
pOtWKOF07iU.002.mp4,pOtWKOF07iU,5,"... ninety S, ""What color is your red?"" I think she meant from my picture, which was the darker one, it was just a bunch of different toners mixed together to create it. It's really not even a color. Then, ""What products do I use?"" I ...",train,train/pOtWKOF07iU.002.mp4,0.5607476635514018,chalearn_annotation_mirror,medium,test
